URL,Title,Sub Title,Rating,"Reviews ",Price,Description and Shipping,ASIN,Image URL
https://www.amazon.com/SEEUI-Eyeshadow-Palette-Shimmer-Blendable/dp/B096W6VWKS/ref=sr_1_14?crid=1QJ2Z0KOR688P&keywords=eyeshadow&qid=1668625740&sprefix=eyeshadow%2Caps%2C92&sr=8-14,SEEUI Eyeshadow Palette 24 Color Eye Makeup Palette Matte Shimmer Eyeshadow Pallet Long Lasting Blendable Natural Colors Make Up Eye Shadows,1 Count (Pack of 1),4.6 out of 5 stars,374,$9.99,"FREE delivery Tue, Nov 22 on $25 of items shipped by AmazonOr fastest delivery Fri, Nov 18|",B096W6VWKS,https://m.media-amazon.com/images/I/81om1wKkzLL._AC_UL320_.jpg
https://www.amazon.com/CoverGirl-Eye-Enhancers-4-Kit-Shadow/dp/B00L5SMFJU/ref=sr_1_15?crid=1QJ2Z0KOR688P&keywords=eyeshadow&qid=1668625740&sprefix=eyeshadow%2Caps%2C92&sr=8-15,"Covergirl Eye Enhancers Eye Shadow Palette, Natural Nudes, 0.19 Ounce",1 Count (Pack of 1),4.3 out of 5 stars,"1,206",$4.97,"FREE delivery Tue, Nov 22 on $25 of items shipped by AmazonOr fastest delivery Fri, Nov 18|",B00L5SMFJU,https://m.media-amazon.com/images/I/81OQWv0OfpL._AC_UL320_.jpg
https://www.amazon.com/Eyeshadow-Waterproof-Professional-Cosmetic-BESTLAND/dp/B073ZBGLJF/ref=sr_1_16?crid=1QJ2Z0KOR688P&keywords=eyeshadow&qid=1668625740&sprefix=eyeshadow%2Caps%2C92&sr=8-16,2 Pack 12 Colors Makeup Nude Colors Eyeshadow Palette Natural Nude Matte Shimmer Glitter Pigment Eye Shadow Pallete Set Waterproof Smokey Professional Beauty Makeup Kit BestLand (2 PCS),26 Piece Set,4.2 out of 5 stars,"11,003",$12.88,"FREE delivery Tue, Nov 22 on $25 of items shipped by AmazonOr fastest delivery Fri, Nov 18|",B073ZBGLJF,https://m.media-amazon.com/images/I/51Gyb+sbodL._AC_UL320_.jpg
https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4OTc5Mzc5OTExOTg5NzM5OjE2Njg2MjU3NDA6c3BfbXRmOjIwMDA1OTYwOTY2MzU5ODo6MDo6&url=%2FErinde-Eyeshadow-Pigmented-Blendable-Professional%2Fdp%2FB09J88WHF1%2Fref%3Dsr_1_17_sspa%3Fcrid%3D1QJ2Z0KOR688P%26keywords%3Deyeshadow%26qid%3D1668625740%26sprefix%3Deyeshadow%252Caps%252C92%26sr%3D8-17-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1%26smid%3DA36LYO8UMBYZGT,"Erinde 10 Colors Eyeshadow Palette, Matte Black Grey Eyeshadow, Ultra-Blendable, High Pigmented, Long Lasting, Neutral Nude Eye Makeup Palette with Professional Brush, Suitable for Older Women #04",Sponsored,4.2 out of 5 stars,"1,607",$8.59,"FREE delivery Tue, Nov 22 on $25 of items shipped by AmazonOr fastest delivery Fri, Nov 18||Climate Pledge Friendly|Climate Pledge Friendly|Climate Pledge Friendly|<img alt="""" src=""https://m.media-amazon.com/images/I/216-OX9rBaL._SS200_.png"" height=""50px"" width=""50px""/>  Climate Pledge Friendly|<img alt="""" src=""https://m.media-amazon.com/images/I/216-OX9rBaL._SS200_.png"" height=""50px"" width=""50px""/>  Climate Pledge Friendly|<img alt="""" src=""https://m.media-amazon.com/images/I/41Y2L-DZWfL._SS200_.png"" height=""50px"" width=""50px""/> Compact by Design (Certified by Amazon)",B09J88WHF1,https://m.media-amazon.com/images/I/71J5EioYysL._AC_UL320_.jpg|https://m.media-amazon.com/images/I/216-OX9rBaL._SS200_.png||
https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4OTc5Mzc5OTExOTg5NzM5OjE2Njg2MjU3NDA6c3BfbXRmOjIwMDA4Nzk0MjUzOTI5ODo6MDo6&url=%2FAlleyoop-Cream-Eyeshadow-Sticks-Matte%2Fdp%2FB08XBHRS9B%2Fref%3Dsr_1_18_sspa%3Fcrid%3D1QJ2Z0KOR688P%26keywords%3Deyeshadow%26qid%3D1668625740%26sprefix%3Deyeshadow%252Caps%252C92%26sr%3D8-18-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"Alleyoop 11th Hour Cream Eyeshadow Sticks - Taupe Dollar (Matte) - Award-winning - Smudge-Proof and Crease Proof for Over 11 Hours - Easy-To-Apply and Compact for Travel - Cruelty-Free & Vegan, 0.05 Oz",Sponsored,4.5 out of 5 stars,965,$24.99,"FREE delivery Tue, Nov 22 on $25 of items shipped by AmazonOr fastest delivery Fri, Nov 18||Small Business|Small Business|Small Business|<img alt="""" src=""https://m.media-amazon.com/images/I/111mHoVK0kL._SS200_.png"" height=""50px"" width=""50px""/>  Small Business|<img alt="""" src=""https://m.media-amazon.com/images/I/111mHoVK0kL._SS200_.png"" height=""50px"" width=""50px""/>  Small Business",B08XBHRS9B,https://m.media-amazon.com/images/I/51uxdnX2ARL._AC_UL320_.jpg|https://m.media-amazon.com/images/I/111mHoVK0kL._SS200_.png|
https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4OTc5Mzc5OTExOTg5NzM5OjE2Njg2MjU3NDA6c3BfbXRmOjIwMDA1OTQ1MDQ0NDgyMTo6MDo6&url=%2FSigma-Beauty-Neutrals-Eyeshadow-dual-ended%2Fdp%2FB08HSPSPN6%2Fref%3Dsr_1_19_sspa%3Fcrid%3D1QJ2Z0KOR688P%26keywords%3Deyeshadow%26qid%3D1668625740%26sprefix%3Deyeshadow%252Caps%252C92%26sr%3D8-19-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"Sigma Beauty Warm Neutrals Eyeshadow Palette - 14 Warm Eyeshadow Shades in Matte, Shimmer and Metalic Finishes - Highly Pigmented Vegan Eye Makeup Palette - Clean Beauty Products",Sponsored,4.6 out of 5 stars,103,$41.00,"FREE delivery Tue, Nov 22 Or fastest delivery Fri, Nov 18||Small Business|Small Business|Small Business|<img alt="""" src=""https://m.media-amazon.com/images/I/111mHoVK0kL._SS200_.png"" height=""50px"" width=""50px""/>  Small Business|<img alt="""" src=""https://m.media-amazon.com/images/I/111mHoVK0kL._SS200_.png"" height=""50px"" width=""50px""/>  Small Business",B08HSPSPN6,https://m.media-amazon.com/images/I/81uIP2o-5GL._AC_UL320_.jpg|https://m.media-amazon.com/images/I/111mHoVK0kL._SS200_.png|
https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4OTc5Mzc5OTExOTg5NzM5OjE2Njg2MjU3NDA6c3BfbXRmOjIwMDA1OTQ1MDQ0NDcyMTo6MDo6&url=%2FSigma-Beauty-Spicy-Eyeshadow-Palette%2Fdp%2FB08VBH52FM%2Fref%3Dsr_1_20_sspa%3Fcrid%3D1QJ2Z0KOR688P%26keywords%3Deyeshadow%26qid%3D1668625740%26sprefix%3Deyeshadow%252Caps%252C92%26sr%3D8-20-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1%26smid%3DAHF186UWUDO60,"Sigma Beauty On-the-Go Eyeshadow Palette - Spicy - 9 Bold Eyeshadow Shades in Matte, Shimmer and Metalic Finishes - Highly Pigmented Vegan Eye Makeup Palette - Clean Beauty Products",Sponsored,4.3 out of 5 stars,114,$24.00,"FREE delivery Tue, Nov 22 on $25 of items shipped by AmazonOr fastest delivery Fri, Nov 18||Small Business|Small Business|Small Business|<img alt="""" src=""https://m.media-amazon.com/images/I/111mHoVK0kL._SS200_.png"" height=""50px"" width=""50px""/>  Small Business|<img alt="""" src=""https://m.media-amazon.com/images/I/111mHoVK0kL._SS200_.png"" height=""50px"" width=""50px""/>  Small Business",B08VBH52FM,https://m.media-amazon.com/images/I/81GUw8Dl-YL._AC_UL320_.jpg|https://m.media-amazon.com/images/I/111mHoVK0kL._SS200_.png|
https://www.amazon.com/WILD-Color-Icon-Glitter-Single/dp/B0797VJ9WN/ref=sr_1_21?crid=1QJ2Z0KOR688P&keywords=eyeshadow&qid=1668625740&sprefix=eyeshadow%2Caps%2C92&sr=8-21,Wet n Wild Color Icon Glitter Eyeshadow Shimmer Spiked,$0.94 with Subscribe & Save discountSave 5% on 4 select item(s),4.0 out of 5 stars,"1,406",$0.99,"FREE delivery Tue, Nov 22 on $25 of items shipped by AmazonOr fastest delivery Fri, Nov 18|",B0797VJ9WN,https://m.media-amazon.com/images/I/81Et81YIN7L._AC_UL320_.jpg
https://www.amazon.com/Best-Pro-Eyeshadow-Palette-Makeup/dp/B01CNZMMV4/ref=sr_1_22?crid=1QJ2Z0KOR688P&keywords=eyeshadow&qid=1668625740&sprefix=eyeshadow%2Caps%2C92&sr=8-22,Best Pro Eyeshadow Palette Makeup - Matte Shimmer 16 Colors - Highly Pigmented - Professional Nudes Warm Natural Bronze Neutral Smoky Cosmetic Eye Shadows,1 Count (Pack of 1),4.4 out of 5 stars,"27,064",$13.95,"FREE delivery Tue, Nov 22 on $25 of items shipped by AmazonOr fastest delivery Fri, Nov 18|",B01CNZMMV4,https://m.media-amazon.com/images/I/71v+-kB4N2L._AC_UL320_.jpg
https://www.amazon.com/Rimmel-Magnifeyes-Eyeshadow-Palette-Electric/dp/B07FH3P7QK/ref=sr_1_23?crid=1QJ2Z0KOR688P&keywords=eyeshadow&qid=1668625740&sprefix=eyeshadow%2Caps%2C92&sr=8-23,"Rimmel Magnif'eyes Eyeshadow Palette, Electric Violet Edition (3614227182486)",1 Count (Pack of 1),4.5 out of 5 stars,"9,549",$5.39,"FREE delivery Tue, Nov 22 on $25 of items shipped by AmazonOr fastest delivery Fri, Nov 18|",B07FH3P7QK,https://m.media-amazon.com/images/I/81cqucObPIL._AC_UL320_.jpg
https://www.amazon.com/Eyeshadow-Ultra-Blendable-Pigmented-Matallic-Waterproof/dp/B08TWSYWQ4/ref=sr_1_24?crid=1QJ2Z0KOR688P&keywords=eyeshadow&qid=1668625740&sprefix=eyeshadow%2Caps%2C92&sr=8-24,"Nude Gold Eyeshadow Palette Natural Naked Smokey Warm Neutral 15 Shades, ecofavor Ultra-Blendable High Pigmented Matte Shimmer Matallic Long Lasting Waterproof Eye Shadow Pallet, Travel Size Makeup",1 Count (Pack of 1),4.5 out of 5 stars,"1,927",$9.99,"FREE delivery Tue, Nov 22 on $25 of items shipped by AmazonOr fastest delivery Fri, Nov 18|",B08TWSYWQ4,https://m.media-amazon.com/images/I/51y0Eu3ZWjL._AC_UL320_.jpg
https://www.amazon.com/Bite-Size-Eyeshadows-Blendable-Ultra-Pigmented-Shimmer/dp/B085P2FL8B/ref=sr_1_25?crid=1QJ2Z0KOR688P&keywords=eyeshadow&qid=1668625740&sprefix=eyeshadow%2Caps%2C92&sr=8-25,"e.l.f. Bite-Size Eyeshadows, Creamy, Blendable, Ultra-Pigmented & Easy to Apply On-the-go, Long-lasting, Vegan & Cruelty-Free, Rose Water, 0.12 Oz",0.12 Ounce (Pack of 1),4.4 out of 5 stars,"7,519",$3.00,"FREE delivery Tue, Nov 22 on $25 of items shipped by AmazonOr fastest delivery Fri, Nov 18|",B085P2FL8B,https://m.media-amazon.com/images/I/71BaSVFeNSL._AC_UL320_.jpg
https://www.amazon.com/Revlon-ColorStay-Shadow-Passionate-0-16oz/dp/B0105Z23J0/ref=sr_1_26?crid=1QJ2Z0KOR688P&keywords=eyeshadow&qid=1668625740&sprefix=eyeshadow%2Caps%2C92&sr=8-26,"Revlon ColorStay Day to Night Eyeshadow Quad, Longwear Shadow Palette with Transitional Shades and Buttery Soft Feel, Crease & Smudge Proof, 528 Passionate , 0.16 oz",1 Count (Pack of 1),4.4 out of 5 stars,"5,624",$7.93,"FREE delivery Tue, Nov 22 on $25 of items shipped by AmazonOr fastest delivery Fri, Nov 18|",B0105Z23J0,https://m.media-amazon.com/images/I/81AnKfb3VLL._AC_UL320_.jpg
https://www.amazon.com/HAUS-LABORATORIES-Lady-Gaga-Eyeshadow/dp/B07RS1NZ72/ref=sr_1_27?crid=1QJ2Z0KOR688P&keywords=eyeshadow&qid=1668625740&sprefix=eyeshadow%2Caps%2C92&sr=8-27,"HAUS LABORATORIES By Lady Gaga: GLAM ATTACK LIQUID EYESHADOW | Pigmented Liquid Eyeshadow Available in 13 Shimmer & 4 Metallic Colors, Long Lasting & Blendable Eye Makeup, Vegan & Cruelty-Free",0.12 Ounce (Pack of 1),4.4 out of 5 stars,"3,009",$9.33,"FREE delivery Tue, Nov 22 on $25 of items shipped by AmazonOr fastest delivery Fri, Nov 18|",B07RS1NZ72,https://m.media-amazon.com/images/I/71gErSMDciL._AC_UL320_.jpg
https://www.amazon.com/Urban-Decay-Naked3-Eyeshadow-Palette/dp/B095PSJ7QV/ref=sr_1_28?crid=1QJ2Z0KOR688P&keywords=eyeshadow&qid=1668625740&sprefix=eyeshadow%2Caps%2C92&sr=8-28,Urban Decay Naked3 Mini Eyeshadow Palette - Pigmented Eye Makeup Palette For On the Go - Ultra Blendable - Up to 12 Hour Wear,1 Count (Pack of 1),4.7 out of 5 stars,"1,929",$24.99,"FREE delivery Nov 22 - 23 Or fastest delivery Mon, Nov 21",B095PSJ7QV,https://m.media-amazon.com/images/I/81zMYCNp25L._AC_UL320_.jpg
https://www.amazon.com/l-f-Bite-Size-Eyeshadow-Ultra-Pigmented-Blendable/dp/B0B432CK33/ref=sr_1_29?crid=1QJ2Z0KOR688P&keywords=eyeshadow&qid=1668625740&sprefix=eyeshadow%2Caps%2C92&sr=8-29,"e.l.f. Bite-Size Eyeshadow, Ultra-Pigmented Eye Makeup Quad, 4 Matte & Shimmer Shades, Creamy & Blendable Powder, I Love You A Latte, 0.12 Oz",1 Count (Pack of 1),4.2 out of 5 stars,30,$3.00,"FREE delivery Tue, Nov 22 on $25 of items shipped by AmazonOr fastest delivery Fri, Nov 18|",B0B432CK33,https://m.media-amazon.com/images/I/61ywkjnyucL._AC_UL320_.jpg
https://www.amazon.com/MAEPEOR-Eyeshadow-Lightweight-High-pigmented-Waterproof/dp/B0B5DGN9FQ/ref=sr_1_30?crid=1QJ2Z0KOR688P&keywords=eyeshadow&qid=1668625740&sprefix=eyeshadow%2Caps%2C92&sr=8-30,"MAEPEOR Matte Liquid Eyeshadow 8 Colors Neutral Naked Smooth Creamy Eyeshadow Set Lightweight High-pigmented and Waterproof Long Lasting Matte Eyeshadow (Matte Naked, 8Colors Set 1)",8 Count (Pack of 1),3.7 out of 5 stars,30,$9.99,"FREE delivery Tue, Nov 22 on $25 of items shipped by AmazonOr fastest delivery Fri, Nov 18|",B0B5DGN9FQ,https://m.media-amazon.com/images/I/716NcaoL5SL._AC_UL320_.jpg
https://www.amazon.com/W7-Eyeshadow-Long-lasting-Transition-Cruelty-free/dp/B01N6WMQ9Y/ref=sr_1_31?crid=1QJ2Z0KOR688P&keywords=eyeshadow&qid=1668625740&sprefix=eyeshadow%2Caps%2C92&sr=8-31,W7 Mighty Mattes Eyeshadow Palette - 12 Natural Nude Colors - Flawless Long-Lasting Makeup,1 Count (Pack of 1),4.3 out of 5 stars,"3,216",$8.50,"FREE delivery Tue, Nov 22 on $25 of items shipped by AmazonOr fastest delivery Sat, Nov 19|",B01N6WMQ9Y,https://m.media-amazon.com/images/I/71HspLK1HnL._AC_UL320_.jpg
https://www.amazon.com/Eyeshadow-Metallic-Waterproof-Quick-Drying-Sparkling/dp/B08PV4B3QR/ref=sr_1_32?crid=1QJ2Z0KOR688P&keywords=eyeshadow&qid=1668625740&sprefix=eyeshadow%2Caps%2C92&sr=8-32,"10 Colors Liquid Glitter Eyeshadow Set, Metallic Glitter Shimmer Smokey Eye Looks Waterproof Long Lasting Quick-Drying Sparkling Eye Shadow Makeup Kits",10 Count (Pack of 1),4.1 out of 5 stars,"3,301",$9.99,"FREE delivery Tue, Nov 22 on $25 of items shipped by AmazonOr fastest delivery Fri, Nov 18|",B08PV4B3QR,https://m.media-amazon.com/images/I/813X4-uBzVL._AC_UL320_.jpg
https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4OTc5Mzc5OTExOTg5NzM5OjE2Njg2MjU3NDA6c3BfbXRmOjIwMDA5NTAwODk5OTY5ODo6MDo6&url=%2FCovergirl-Enhancers-Shadow-Sheerly-Nudes%2Fdp%2FB07JNY9T38%2Fref%3Dsr_1_33_sspa%3Fcrid%3D1QJ2Z0KOR688P%26keywords%3Deyeshadow%26qid%3D1668625740%26sprefix%3Deyeshadow%252Caps%252C92%26sr%3D8-33-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"Covergirl Eye Enhancers 4-Kit Eye Shadow, Sheerly Nudes,2 Count (Pack of 1)",Sponsored,4.5 out of 5 stars,"11,196",$8.78,FREE delivery on $25 shipped by Amazon.,B07JNY9T38,https://m.media-amazon.com/images/I/81UKO0ANJDL._AC_UL320_.jpg
https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4OTc5Mzc5OTExOTg5NzM5OjE2Njg2MjU3NDA6c3BfbXRmOjIwMDA2NzE4MzI2MDY5ODo6MDo6&url=%2FMabox-Eyeshadow-Stick-6Pcs-Waterproof%2Fdp%2FB09Y5NQPXR%2Fref%3Dsr_1_34_sspa%3Fcrid%3D1QJ2Z0KOR688P%26keywords%3Deyeshadow%26qid%3D1668625740%26sprefix%3Deyeshadow%252Caps%252C92%26sr%3D8-34-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"Mabox Eyeshadow Stick 6Pcs - Neutral and Brown Metallic Eye Shadow Stick Makeup - Creamy & Waterproof Eyeshadow Brightener Pencil for Smoky, Luminous and Metallic Eye Makeup",Sponsored,3.9 out of 5 stars,174,$11.99,"FREE delivery Tue, Nov 22 on $25 of items shipped by AmazonOr fastest delivery Fri, Nov 18|",B09Y5NQPXR,https://m.media-amazon.com/images/I/71MuwZPsBSL._AC_UL320_.jpg
https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4OTc5Mzc5OTExOTg5NzM5OjE2Njg2MjU3NDA6c3BfbXRmOjIwMDA3NTE4MjQzOTE5ODo6MDo6&url=%2FLUXAZA-Eyeshadow-Shimmer-Brightener-Highlighter%2Fdp%2FB0B56HGR1Z%2Fref%3Dsr_1_35_sspa%3Fcrid%3D1QJ2Z0KOR688P%26keywords%3Deyeshadow%26qid%3D1668625740%26sprefix%3Deyeshadow%252Caps%252C92%26sr%3D8-35-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"LUXAZA 6PCS Eyeshadow Stick Set,Shimmer And Matte Neutral Eyeshadow Pencil Crayon,Pearl Pink Cream Eye Shadow Stick Makeup,Long Lasting Eye Brightener Highlighter Makeup Set",Sponsored,4.1 out of 5 stars,"1,054",$20.99,"FREE delivery Tue, Nov 22 on $25 of items shipped by AmazonOr fastest delivery Sun, Nov 20|",B0B56HGR1Z,https://m.media-amazon.com/images/I/71ilGG2ekoL._AC_UL320_.jpg
https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4OTc5Mzc5OTExOTg5NzM5OjE2Njg2MjU3NDA6c3BfbXRmOjIwMDA4OTM3MzQ2OTI5ODo6MDo6&url=%2FFOCALLURE-Eyeshadow-Highlighter-Waterproof-Brightener%2Fdp%2FB0BB6KZ6M8%2Fref%3Dsr_1_36_sspa%3Fcrid%3D1QJ2Z0KOR688P%26keywords%3Deyeshadow%26qid%3D1668625740%26sprefix%3Deyeshadow%252Caps%252C92%26sr%3D8-36-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"FOCALLURE 3 Pcs No Crease Eyeshadow Sticks,Shimmer & Matte Eye Shadow Crayon Set with Blending Sponge Brush,Smooth Texture Cream Eye Highlighter Pen,Long Lasting Waterproof Eyeshadow Brightener Stick Makeup,Back To Youth",Sponsored,3.8 out of 5 stars,91,$16.99,"FREE delivery Tue, Nov 22 on $25 of items shipped by AmazonOr fastest delivery Sat, Nov 19|",B0BB6KZ6M8,https://m.media-amazon.com/images/I/71izM0atRbL._AC_UL320_.jpg
https://www.amazon.com/Maybelline-New-York-Blushed-Nudes/dp/B00UKP1M2K/ref=sr_1_37?crid=1QJ2Z0KOR688P&keywords=eyeshadow&qid=1668625740&sprefix=eyeshadow%2Caps%2C92&sr=8-37,Maybelline The Blushed Nudes Eyeshadow Makeup Palette,1 Count (Pack of 1),4.4 out of 5 stars,"26,054",$10.98,"FREE delivery Tue, Nov 22 on $25 of items shipped by AmazonOr fastest delivery Fri, Nov 18|",B00UKP1M2K,https://m.media-amazon.com/images/I/819FqiMlAnL._AC_UL320_.jpg
https://www.amazon.com/Rimmel-Magnifeyes-Eye-Palette-Nude/dp/B01NAWTLIQ/ref=sr_1_38?crid=1QJ2Z0KOR688P&keywords=eyeshadow&qid=1668625740&sprefix=eyeshadow%2Caps%2C92&sr=8-38,"Rimmel Magnif'eyes Eyeshadow Palette, 001 Nude Edition, Pack of 1",1 Count (Pack of 1),4.5 out of 5 stars,"9,549",$5.39,FREE delivery Nov 21 - 25 Or fastest delivery Nov 18 - 23,B01NAWTLIQ,https://m.media-amazon.com/images/I/81LdzOv5tiL._AC_UL320_.jpg
https://www.amazon.com/Erinde-Eyeshadow-Pigmented-Blendable-Professional/dp/B09J88WHF1/ref=sr_1_39?crid=1QJ2Z0KOR688P&keywords=eyeshadow&qid=1668625740&sprefix=eyeshadow%2Caps%2C92&sr=8-39,"Erinde 10 Colors Eyeshadow Palette, Matte Black Grey Eyeshadow, Ultra-Blendable, High Pigmented, Long Lasting, Neutral Nude Eye Makeup Palette with Professional Brush, Suitable for Older Women #04",2 Piece Set,4.2 out of 5 stars,"1,607",$8.59,"FREE delivery Tue, Nov 22 on $25 of items shipped by AmazonOr fastest delivery Fri, Nov 18||Climate Pledge Friendly|Climate Pledge Friendly|Climate Pledge Friendly|<img alt="""" src=""https://m.media-amazon.com/images/I/216-OX9rBaL._SS200_.png"" height=""50px"" width=""50px""/>  Climate Pledge Friendly|<img alt="""" src=""https://m.media-amazon.com/images/I/216-OX9rBaL._SS200_.png"" height=""50px"" width=""50px""/>  Climate Pledge Friendly|<img alt="""" src=""https://m.media-amazon.com/images/I/41Y2L-DZWfL._SS200_.png"" height=""50px"" width=""50px""/> Compact by Design (Certified by Amazon)",B09J88WHF1,https://m.media-amazon.com/images/I/71J5EioYysL._AC_UL320_.jpg|https://m.media-amazon.com/images/I/216-OX9rBaL._SS200_.png||
https://www.amazon.com/L-Colors-Eyeshadow-Palette/dp/B00G1RMIRO/ref=sr_1_40?crid=1QJ2Z0KOR688P&keywords=eyeshadow&qid=1668625740&sprefix=eyeshadow%2Caps%2C92&sr=8-40,"L.A. COLORS 16 Color Eyeshadow Palette, Haute, 1.02 Ounce",1 Count (Pack of 1),4.2 out of 5 stars,"4,516",$5.00,"FREE delivery Tue, Nov 22 on $25 of items shipped by AmazonOr fastest delivery Fri, Nov 18|",B00G1RMIRO,https://m.media-amazon.com/images/I/81jLj9+6pWL._AC_UL320_.jpg
https://www.amazon.com/Eyeshadow-Pigmented-Naturing-Looking-Ultra-Blendable-Pawlette/dp/B09NSJP49W/ref=sr_1_41?crid=1QJ2Z0KOR688P&keywords=eyeshadow&qid=1668625740&sprefix=eyeshadow%2Caps%2C92&sr=8-41,"10 Colors Eyeshadow Palette Smooth Matte Nude Eye Makeup Palette,High Pigmented, Naturing-Looking, Ultra-Blendable,Long Lasting High Neutral Eyeshadow Pawlette with 3 Eyeshadow Brush(Cement color)",4 Piece Set,4.0 out of 5 stars,258,$8.59,"FREE delivery Tue, Nov 22 on $25 of items shipped by AmazonOr fastest delivery Fri, Nov 18|",B09NSJP49W,https://m.media-amazon.com/images/I/71DvVaZ0w9L._AC_UL320_.jpg
https://www.amazon.com/essence-Eyeshadow-Pigmented-Blendable-Microplastic/dp/B0B5RDC4FS/ref=sr_1_42?crid=1QJ2Z0KOR688P&keywords=eyeshadow&qid=1668625740&sprefix=eyeshadow%2Caps%2C92&sr=8-42,"essence | Disney Villains Eyeshadow Palette | 14 Highly Pigmented, Blendable Shades | Vegan & Cruelty Free | Free From Parabens, Alcohol, Oil & Microplastic Particles (Ursula)",($32.88/Ounce),4.5 out of 5 stars,10,$12.99,"FREE delivery Tue, Nov 22 on $25 of items shipped by AmazonOr fastest delivery Fri, Nov 18|",B0B5RDC4FS,https://m.media-amazon.com/images/I/71J0b-VBDcL._AC_UL320_.jpg
https://www.amazon.com/Color-Rainbow-Eyeshadow-Palette-Professional/dp/B07X22X145/ref=sr_1_43?crid=1QJ2Z0KOR688P&keywords=eyeshadow&qid=1668625740&sprefix=eyeshadow%2Caps%2C92&sr=8-43,39 Color Rainbow Eyeshadow Palette - Professional Makeup Matte Metallic Shimmer Eye Shadow Palettes - Ultra Pigmented Powder Bright Vibrant Colors Shades Cosmetics Set,1 Count (Pack of 1),4.7 out of 5 stars,"6,617",$9.99,"FREE delivery Tue, Nov 22 on $25 of items shipped by AmazonOr fastest delivery Fri, Nov 18|",B07X22X145,https://m.media-amazon.com/images/I/81XT8-hwB7L._AC_UL320_.jpg
https://www.amazon.com/LORAC-Pro-Matte-Shadow-Palette/dp/B00ZZ8XOD2/ref=sr_1_44?crid=1QJ2Z0KOR688P&keywords=eyeshadow&qid=1668625740&sprefix=eyeshadow%2Caps%2C92&sr=8-44,LORAC PRO Matte Eyeshadow Palette | Blendable Eyeshadows | Mirror Compact,1 Count (Pack of 1),4.6 out of 5 stars,"1,667",$25.00,"FREE delivery Tue, Nov 22 Or fastest delivery Fri, Nov 18|",B00ZZ8XOD2,https://m.media-amazon.com/images/I/71-8oA15ykL._AC_UL320_.jpg
https://www.amazon.com/Almay-Shadow-Oyster-eyeshadow-palette/dp/B075KDZ1C1/ref=sr_1_45?crid=1QJ2Z0KOR688P&keywords=eyeshadow&qid=1668625740&sprefix=eyeshadow%2Caps%2C92&sr=8-45,"Eyeshadow Palette by Almay, Longlasting Eye Makeup, Single Shade Eye Color in Matte, Metallic, Satin and Glitter Finish, Hypoallergenic, 130 The World Is My Oyster, 0.1 Oz",0.12 Ounce (Pack of 1),4.3 out of 5 stars,"6,903",$6.59,"FREE delivery Tue, Nov 22 on $25 of items shipped by AmazonOr fastest delivery Fri, Nov 18|",B075KDZ1C1,https://m.media-amazon.com/images/I/71K53QpZlLL._AC_UL320_.jpg
https://www.amazon.com/Revlon-ColorStay-Shadow-Palette-Romantic/dp/B0184KD50Y/ref=sr_1_46?crid=1QJ2Z0KOR688P&keywords=eyeshadow&qid=1668625740&sprefix=eyeshadow%2Caps%2C92&sr=8-46,"Revlon ColorStay Not Just Nudes Shadow Palette, Romantic Nudes",0.5 Ounce (Pack of 1),4.4 out of 5 stars,466,$7.80,FREE delivery Nov 21 - 23,B0184KD50Y,https://m.media-amazon.com/images/I/61E0YEiZvSL._AC_UL320_.jpg
https://www.amazon.com/Revlon-Fierce-Prismatic-Shadow-Palette/dp/B086X7DMLY/ref=sr_1_47?crid=1QJ2Z0KOR688P&keywords=eyeshadow&qid=1668625740&sprefix=eyeshadow%2Caps%2C92&sr=8-47,"Eyeshadow Palette by Revlon, So Fierce Prismatic Eye Makeup, Ultra Creamy Pigmented in Blendable Matte & Pearl Finishes, 961 That's A Dub, 0.21 Oz",0.21 Ounce (Pack of 1),4.4 out of 5 stars,"4,872",$9.62,"FREE delivery Tue, Nov 22 on $25 of items shipped by AmazonOr fastest delivery Fri, Nov 18|",B086X7DMLY,https://m.media-amazon.com/images/I/A1Q6KfKuxfL._AC_UL320_.jpg
